prop_id,crop,class_code,suitability_group,suitability_score,street,suburb,state,postcode,full_address,latitude,longitude
5,Raspberries,155235,Unsuitable,0,172 Bridgenorth Road,Legana,TAS,7277,172 Bridgenorth Road Legana TAS 7277 Australia,-41.3769595,147.0107736
5,Red.Clover,12575,Unsuitable,0,172 Bridgenorth Road,Legana,TAS,7277,172 Bridgenorth Road Legana TAS 7277 Australia,-41.3769595,147.0107736
5,Rye.Grass,11781,Unsuitable,0,172 Bridgenorth Road,Legana,TAS,7277,172 Bridgenorth Road Legana TAS 7277 Australia,-41.3769595,147.0107736
5,Sparkling.Wine.Grapes,250,Unsuitable,0,172 Bridgenorth Road,Legana,TAS,7277,172 Bridgenorth Road Legana TAS 7277 Australia,-41.3769595,147.0107736
5,Strawberries,121252,Unsuitable,0,172 Bridgenorth Road,Legana,TAS,7277,172 Bridgenorth Road Legana TAS 7277 Australia,-41.3769595,147.0107736
5,Strawberry.Clover,11106,Unsuitable,0,172 Bridgenorth Road,Legana,TAS,7277,172 Bridgenorth Road Legana TAS 7277 Australia,-41.3769595,147.0107736
5,Table.Wine.Grapes,318,Unsuitable,0,172 Bridgenorth Road,Legana,TAS,7277,172 Bridgenorth Road Legana TAS 7277 Australia,-41.3769595,147.0107736
5,Tall.Fescue.Continental,12791,Unsuitable,0,172 Bridgenorth Road,Legana,TAS,7277,172 Bridgenorth Road Legana TAS 7277 Australia,-41.3769595,147.0107736
5,Tall.Fescue.Mediterranean,8835,Unsuitable,0,172 Bridgenorth Road,Legana,TAS,7277,172 Bridgenorth Road Legana TAS 7277 Australia,-41.3769595,147.0107736
5,Wheat,27988,Unsuitable,0,172 Bridgenorth Road,Legana,TAS,7277,172 Bridgenorth Road Legana TAS 7277 Australia,-41.3769595,147.0107736
5,White.Clover,11525,Unsuitable,0,172 Bridgenorth Road,Legana,TAS,7277,172 Bridgenorth Road Legana TAS 7277 Australia,-41.3769595,147.0107736
6,Barley,22639,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Blueberries..nhb.,59898,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Blueberries..shb.,59518,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Carrot.seed,53933,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Carrots,57192,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Cherries,490266,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Cocksfoot.Continental,8821,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Cocksfoot.Mediterranean,8821,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Enterprise.Versatility.Index,17996,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Enterprise.Versatility.Index...Pastures,20,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Eucalyptus.Globulus,244024,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Eucalyptus.Nitens,156298,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Hazelnuts,356174,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Industrial.Hemp,6353,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Linseed,12233,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Lucerne,18197,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Olives,136799,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Onions,309109,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Phalaris,7760,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Pinus.Radiata,9778,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Poppies,46518,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Potatoes,96610,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Pyrethrum,59031,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Raspberries,155235,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Red.Clover,12575,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Rye.Grass,11781,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Sparkling.Wine.Grapes,250,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Strawberries,121252,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Strawberry.Clover,11106,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Table.Wine.Grapes,318,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Tall.Fescue.Continental,12776,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Tall.Fescue.Mediterranean,8821,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,Wheat,27988,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
6,White.Clover,11525,Unsuitable,0,78 Cethana Road,Cethana,TAS,7306,78 Cethana Road Cethana TAS 7306 Australia,-41.4686622,146.1437818
7,Barley,22639,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Blueberries..nhb.,59898,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Blueberries..shb.,59518,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Carrot.seed,53933,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Carrots,57192,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Cherries,490266,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Cocksfoot.Continental,10147,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Cocksfoot.Mediterranean,10147,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Enterprise.Versatility.Index,17996,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Enterprise.Versatility.Index...Pastures,20,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Eucalyptus.Globulus,244024,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Eucalyptus.Nitens,156298,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Hazelnuts,356174,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Industrial.Hemp,6353,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Linseed,12233,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Lucerne,18197,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Olives,136799,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Onions,309109,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Phalaris,8045,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Pinus.Radiata,9778,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Poppies,46518,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Potatoes,96610,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Pyrethrum,59031,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Raspberries,155235,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Red.Clover,12575,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Rye.Grass,11781,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Sparkling.Wine.Grapes,250,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Strawberries,121252,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Strawberry.Clover,11106,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Table.Wine.Grapes,318,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Tall.Fescue.Continental,10201,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Tall.Fescue.Mediterranean,10147,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,Wheat,27988,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
7,White.Clover,11525,Unsuitable,0,1980 Lyell Highway,Hayes,TAS,7140,1980 Lyell Highway Hayes TAS 7140 Australia,-42.7624292,147.0139634
8,Barley,2556,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Blueberries..nhb.,8793,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Blueberries..shb.,11362,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Carrot.seed,8567,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Carrots,1843,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Cherries,7151,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Cocksfoot.Continental,430,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Cocksfoot.Mediterranean,2574,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Enterprise.Versatility.Index,17996,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Enterprise.Versatility.Index...Pastures,0,NA,NA,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Eucalyptus.Globulus,5169,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Eucalyptus.Nitens,4093,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Hazelnuts,64597,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Industrial.Hemp,1154,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Linseed,829,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Lucerne,3189,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Olives,5839,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Onions,14174,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Phalaris,2278,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Pinus.Radiata,1568,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Poppies,3046,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Potatoes,7531,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Pyrethrum,3398,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Raspberries,4190,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Red.Clover,637,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Rye.Grass,819,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Sparkling.Wine.Grapes,250,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Strawberries,6543,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Strawberry.Clover,971,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Table.Wine.Grapes,318,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Tall.Fescue.Continental,928,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Tall.Fescue.Mediterranean,2574,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,Wheat,3232,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
8,White.Clover,819,Unsuitable,0,120 Tip Road,Nubeena,TAS,7184,120 Tip Road Nubeena TAS 7184 Australia,-43.098367,147.7556929
9,Barley,637,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Blueberries..nhb.,119,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Blueberries..shb.,119,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Carrot.seed,3160,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Carrots,7557,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Cherries,5276,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Cocksfoot.Continental,423,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Cocksfoot.Mediterranean,2567,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Enterprise.Versatility.Index,17996,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Enterprise.Versatility.Index...Pastures,0,NA,NA,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Eucalyptus.Globulus,21544,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Eucalyptus.Nitens,38,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Hazelnuts,37018,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Industrial.Hemp,472,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Linseed,822,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Lucerne,7682,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Olives,2568,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Onions,33489,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Phalaris,2271,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Pinus.Radiata,173,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Poppies,2642,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Potatoes,66,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Pyrethrum,17530,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Raspberries,3326,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Red.Clover,630,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Rye.Grass,812,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Sparkling.Wine.Grapes,27,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Strawberries,5587,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Strawberry.Clover,964,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Table.Wine.Grapes,100,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Tall.Fescue.Continental,921,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Tall.Fescue.Mediterranean,2567,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,Wheat,605,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
9,White.Clover,812,Unsuitable,0,3 Stevenson Road,Lower Barrington,TAS,7306,3 Stevenson Road Lower Barrington TAS 7306 Australia,-41.2877202,146.3086808
10,Barley,22639,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Blueberries..nhb.,59898,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Blueberries..shb.,59518,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Carrot.seed,53933,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Carrots,57192,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Cherries,490266,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Cocksfoot.Continental,9084,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Cocksfoot.Mediterranean,9084,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Enterprise.Versatility.Index,17996,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Enterprise.Versatility.Index...Pastures,20,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Eucalyptus.Globulus,244024,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Eucalyptus.Nitens,156298,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Hazelnuts,356174,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Industrial.Hemp,6353,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Linseed,12233,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Lucerne,18197,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Olives,136799,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Onions,309109,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Phalaris,8122,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Pinus.Radiata,9778,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
10,Poppies,46518,Unsuitable,0,121 Saunders Drive,Hadspen,TAS,7290,121 Saunders Drive Hadspen TAS 7290 Australia,-41.5057565,147.0785763
