PID,POT_PID,full_address,parcel_wkt,address_wkt
9048530,9572210,76 Goodwins Road Mangalore TAS 7030 Australia,"MULTIPOLYGON (((520777.61900000065 5278272.326, 520653.6699999997 5278186.687, 520526.2470000002 5278098.017999999, 520435.15400000126 5278035.176, 520387.62599999993 5278003.364000001, 520274.9420000004 5278152.976000001, 519963.90899999964 5277937.87, 519935.2479999992 5277962.277, 519904.88899999973 5277993.932000001, 519880.3230000002 5278040.756000001, 519901.68600000034 5278066.511999999, 519908.725999999 5278094.164000001, 519957.92300000123 5278165.383000001, 519977.67999999947 5278202.693000001, 519972.27900000045 5278228.741999999, 519909.31599999906 5278387.282000001, 519895.1079999998 5278454.579000001, 519891.7339999996 5278467.541, 519856.9819999994 5278435.752, 519850.5580000004 5278429.875, 519821.7039999991 5278403.480000001, 519797.9740000004 5278380.7129999995, 519806.06799999916 5278307.741999999, 519795.68300000054 5278300.226, 519785.8409999993 5278293.148, 519776.0229999999 5278286.041000001, 519760.1210000013 5278274.533, 519726.21300000115 5278308.525, 519723.196 5278311.548, 519715.1509999995 5278319.612999999, 519717.76200000115 5278322.069, 519706.54799999995 5278341.392, 519706.95900000003 5278431.948000001, 519712.9820000001 5278452.763000001, 519734.18999999994 5278469.196, 519761.8390000004 5278480.257000001, 519823.3820000002 5278493.518000001, 519851.037 5278483.345000001, 519854.34399999946 5278483.8, 519860.4140000002 5278484.636000001, 519869.62399999914 5278485.904000001, 519884.8029999995 5278494.162999999, 519895.30500000017 5278488.821000001, 519899.0660000008 5278488.692000001, 519906.56999999937 5278507.271999999, 519904.09400000016 5278509.993999999, 519919.4480000009 5278587.406, 520134.51800000004 5278642.793, 520307.6950000011 5278696.730999999, 520419.9800000015 5278767.352000001, 520424.225 5278781.903999999, 520440.6900000004 5278795.525000001, 520490.3760000012 5278891.059999999, 520488.88400000054 5278913.388000001, 520435.94799999986 5278988.643000001, 520389.7879999989 5279054.264999999, 520309.9460000007 5279167.77, 520221.77900000033 5279101.068, 520138.25399999996 5279004.731999999, 520199.67499999923 5278945.682, 520223.7999999997 5278970.776, 520268.9800000016 5278927.919000001, 520295.36899999913 5278844.169000001, 520259.15100000007 5278694.174999999, 520131.23800000106 5278654.336, 519909.15000000095 5278597.141000001, 519893.7920000006 5278519.713000001, 519890.5640000006 5278522.759000001, 519879.8060000002 5278511.926, 519863.90100000077 5278503.265999999, 519853.0790000005 5278501.789, 519823.29499999934 5278512.889999999, 519756.3220000003 5278497.9120000005, 519725.0229999998 5278485.088999999, 519697.5489999999 5278463.435, 519688.982000001 5278435.425, 519688.451999999 5278318.879000001, 519688.72400000144 5278306.583999999, 519666.51900000114 5278342.246000001, 519604.92200000025 5278439.863, 519571.7139999998 5278492.491000001, 519511.72300000093 5278528.1280000005, 519646.49900000053 5278623.599, 519671.5520000011 5278641.346, 519712.35 5278670.248, 519720.5830000008 5278676.079000001, 519850.8030000002 5278768.324, 519864.41100000043 5278776.614000001, 519862.6520000001 5278781.336000001, 519862.59100000095 5278784.449000001, 519862.78300000075 5278786.863, 519863.3570000003 5278789.656, 519865.7150000008 5278798.169000001, 519867.37000000104 5278801.534999999, 519877.74599999934 5278819.618999999, 519879.65099999984 5278822.939000001, 519884.7470000009 5278838.2469999995, 519886.7849999997 5278845.298, 519888.63899999997 5278858.066000001, 519888.0920000009 5278897.581, 519883.98500000115 5278933.222999999, 519882.46400000027 5278941.292, 519877.7089999999 5278956.858000001, 519869.5240000008 5278977.8270000005, 519869.1440000008 5278980.304999999, 519869.1550000007 5278996.632000001, 519869.34700000053 5278999.236, 519875.72599999874 5279031.888000001, 519876.0460000007 5279034.747000001, 519875.49100000015 5279060.539999999, 519875.04800000123 5279063.144, 519868.5749999996 5279077.441000001, 519867.74899999995 5279078.901999999, 519866.1619999993 5279080.936000001, 519858.28599999985 5279089.580000001, 519855.74499999965 5279092.059000001, 519853.9019999993 5279093.075999999, 519846.9119999999 5279095.812, 519844.3700000009 5279096.194, 519829.68800000055 5279096.709999999, 519825.87399999995 5279096.583999999, 519823.14100000006 5279095.887, 519803.87699999986 5279089.544000001, 519801.3979999998 5279089.226999999, 519784.8720000002 5279089.489000001, 519783.4109999996 5279089.807, 519774.57900000096 5279093.941000001, 519772.6089999995 5279095.086000001, 519770.7030000002 5279096.548, 519761.68200000026 5279104.621, 519760.4760000006 5279105.447, 519758.69700000016 5279106.274000001, 519753.42300000007 5279107.865000001, 519750.49800000025 5279108.247, 519732.7010000001 5279108.256000001, 519709.11899999913 5279105.346000001, 519702.95199999865 5279104.776000001, 519701.3630000005 5279104.904000001, 519694.235 5279107.580000001, 519688.92499999923 5279111.839000001, 519680.24699999974 5279114.696999999, 519673.6849999997 5279116.284, 519666.59399999876 5279119.247, 519662.46600000013 5279124.6450000005, 519663.8419999997 5279130.572, 519657.58899999934 5279140.078000001, 519651.39700000035 5279095.9459999995, 519455.57500000077 5278967.123000001, 519445.1530000005 5278960.291, 519440.2269999994 5278971.243, 519429.8139999993 5278987.765000001, 519396.9810000004 5279028.439000001, 519371.39499999944 5279071.524, 519343.3870000001 5279103.682999999, 519342.5619999992 5279105.526, 519336.4010000003 5279113.024999999, 519335.25799999957 5279114.741000001, 519329.2910000002 5279125.736, 519325.7369999989 5279132.723999999, 519324.15099999926 5279137.362999999, 519320.41000000096 5279150.769, 519317.5180000011 5279155.93, 519320.92200000037 5279158.182999999, 519362.6000000001 5279185.769000001, 519273.0020000003 5279321.136, 519233.1099999993 5279281.944, 519225.22800000047 5279274.201000001, 519222.4640000005 5279271.485, 519218.75499999884 5279277.5940000005, 519189.8310000005 5279299.233999999, 519182.0800000002 5279304.447000001, 519167.0219999993 5279313.731000001, 519118.9880000001 5279339.6729999995, 519113.6509999989 5279343.105999999, 519087.8580000007 5279360.778999999, 519079.15399999963 5279367.643999999, 519077.75700000115 5279368.471, 519075.2779999989 5279369.171, 519072.4199999999 5279371.586, 519043.58499999996 5279401.522000001, 519041.6150000008 5279403.365000001, 519038.5649999997 5279405.717, 519033.4160000009 5279407.317, 519086.98900000006 5279421.583, 519080.9840000003 5279432.701999999, 519228.4809999991 5279458.938999999, 519278.05300000065 5279518.053, 519165.92199999955 5279862.679, 519779.13499999885 5279960.735999999, 520456.4700000008 5278994.217999999, 520501.85199999926 5278900.348999999, 520472.30599999975 5278842.479000001, 520446.59499999974 5278793.881000001, 520449.210000001 5278789.519, 520430.13300000003 5278773.737999999, 520706.2319999997 5278375.336, 520777.61900000065 5278272.326)))",POINT (520355.34810000006 5278938.0758)
6775122,0,1390 Loongana Road Loongana TAS 7315 Australia,"MULTIPOLYGON (((415405.74599999975 5417192.745000001, 415355.6229999995 5416835.909999999, 415196.3250000002 5416853.882, 415123.2679999996 5416206.335000001, 414911.07000000024 5416230.274999999, 414891.0849999994 5416232.582, 414386.743 5416290.811999999, 414421.1699999999 5416601.724999999, 414463.57400000095 5416981.997, 414499.43599999975 5417292.608000001, 415405.74599999975 5417192.745000001)))",POINT (414896.1051000003 5416750.9554)
5785951,0,2156 Huon Road Lower Longley TAS 7109 Australia,"MULTIPOLYGON (((513132.88199999987 5242829.774, 513144.9559999994 5242792.674000001, 513150.92500000075 5242762.6959999995, 513161.57900000096 5242721.829, 513161.45599999954 5242664.221999999, 513143.29300000006 5242605.324, 513108.446 5242576.159000001, 513070.0890000006 5242547.869, 512966.1500000012 5242420.905, 512945.68800000055 5242358.507, 512943.8080000008 5242352.681000001, 512930.4819999997 5242355.787999999, 512838.4740000005 5242377.236999999, 512853.8219999997 5242443.076999999, 512855.2999999996 5242449.419, 512884.12599999947 5242573.074999999, 512492.44999999925 5242664.38, 512534.2209999991 5242833.948999999, 512565.1289999996 5242968.488, 512907.0529999994 5242887.359999999, 513132.88199999987 5242829.774)))",POINT (512844.4648000002 5242710.7728)
1700922,0,152 Whitsitts Road Wynyard TAS 7325 Australia,"MULTIPOLYGON (((393903.5670000007 5458474.303999999, 393894.34999999916 5458409.054, 393847.8190000006 5458079.663000001, 393817.92899999954 5457832.542, 393475.71499999927 5457878.132000001, 393402.2879999999 5457326.661999999, 393237.75299999985 5457348.626999999, 393309.8259999996 5457897.292000001, 393315.5729999999 5457946.228999999, 393322.0030000005 5458000.984000001, 393331.93200000044 5457999.817999999, 393332.87300000025 5458007.894, 393333.66700000106 5458014.714, 393323.73799999896 5458015.879999999, 393324.4119999991 5458021.816000001, 393338.69300000067 5458147.548000001, 393383.5079999999 5458539.163000001, 393903.5670000007 5458474.303999999)))",POINT (393549.90440000035 5458063.0677)
6283187,0,40 Davies Road Parkham TAS 7304 Australia,"MULTIPOLYGON (((466965.97299999977 5415495.710000001, 466968.5340000001 5415289.156999999, 466834.06700000016 5415308.290000001, 466834.38699999976 5415310.265000001, 466866.6349999992 5415509.35, 466948.8389999998 5415497.884999999, 466965.97299999977 5415495.710000001)))",POINT (467462.74069999997 5415298.2511)
3005624,0,206 Twin Creeks Road Mengha TAS 7330 Australia,"MULTIPOLYGON (((352405.8199999995 5469256.223999999, 352405.9400000002 5469256.402000001, 352386.0640000001 5469262.887000001, 352385.9460000014 5469262.711, 352374.8899999991 5469266.32, 352373.17500000075 5469296.685, 352362.0449999996 5469296.635000001, 352360.8719999998 5469359.707999999, 352361.50299999886 5469359.088999999, 352360.7659999998 5469398.769999999, 352364.1490000002 5469398.876999999, 352493.2340000003 5469402.961000001, 352491.0439999998 5469356.335, 352445.41699999943 5469289.863, 352409.7939999987 5469254.926999999, 352405.8199999995 5469256.223999999)))",POINT (352329.8563000001 5469013.6297)
9953455,9335291,1907 Woolnorth Road Woolnorth TAS 7330 Australia,"MULTIPOLYGON (((316641.048 5486710.275000001, 316476.3859999989 5486475.661, 316544.43199999945 5486096.409999999, 316355.5710000013 5485831.8, 316155.4020000006 5485541.65, 315863.86699999985 5484976.552, 315989.9590000007 5484913.6110000005, 315894.0110000009 5484718.844999999, 315745.9360000007 5484753.239000001, 315628.00000000093 5484603.279, 315405.4489999997 5484148.164, 315342.3710000004 5483825.499, 315479.5290000002 5483758.044999999, 315525.7819999992 5483611.620999999, 315650.9319999992 5483530.462000001, 315742.3979999999 5483339.110999999, 315744.82799999963 5483197.476000001, 314784.9360000002 5483667.023000001, 314778.19600000116 5483681.665000001, 314810.8649999995 5483752.808999999, 314802.1889999999 5484049.862, 314808.09300000034 5484073.704, 315050.44699999946 5484540.467, 315150.8240000006 5484973.647, 315450.59999999905 5485431.528, 315583.4019999999 5485532.342999999, 315693.7039999992 5485718.230999999, 315739.07600000093 5485938.254, 315715.9540000004 5486087.031000001, 315719.64900000126 5486110.024000001, 315803.02300000086 5486357.08, 315839.2500000001 5486362.124000001, 315944.91600000096 5486615.879, 316020.1779999993 5486748.493999999, 316095.4380000001 5486918.732, 316228.81500000146 5487135.562, 316641.048 5486710.275000001)))",POINT (308938.8037999999 5491289.0291)
1921522,0,299 Natone Road Stowport TAS 7321 Australia,"MULTIPOLYGON (((410710.5759999999 5445879.035, 410724.070000001 5445873.082000001, 410757.8039999994 5445878.242, 410803.84199999995 5445832.998000001, 410831.6229999998 5445817.52, 410853.2419999997 5445775.738, 410844.6869999995 5445698.513, 410894.66799999913 5445693.066, 410896.17899999896 5445705.345000001, 410911.10799999896 5445699.349000001, 410942.81799999945 5445670.825, 410986.7910000007 5445607.903999999, 411022.18100000033 5445608.489999999, 411087.4900000013 5445646.040000001, 411155.07799999893 5445627.374, 411150.4050000011 5445584.491000001, 411178.87599999935 5445581.388, 411170.27600000065 5445515.326, 410616.83399999887 5445570.753, 410616.90400000033 5445574.534, 410572.01899999956 5445750.050999999, 410477.63800000027 5445842.266, 410644.69500000135 5445851.254, 410671.6820000004 5445870.3040000005, 410710.5759999999 5445879.035)), ((411245.07300000015 5446088.0770000005, 411186.7259999993 5445639.492, 411160.4389999999 5445646.767000001, 411084.74600000144 5445667.670999999, 411016.6550000001 5445628.521, 410997.15399999934 5445628.198, 410957.9879999996 5445684.241000001, 410921.9140000009 5445716.69, 410903.67900000024 5445724.014999999, 410889.9089999993 5445729.547, 410872.1600000007 5445782.212, 410846.70799999894 5445832.147, 410816.00699999987 5445849.251999999, 410764.721000001 5445899.654000001, 410726.8250000009 5445893.856999999, 410721.89800000086 5445896.031000001, 410763.3279999999 5445966.759, 410781.6030000009 5446133.425999999, 411171.4639999999 5446095.0540000005, 411175.4639999987 5446093.499000001, 411179.4639999997 5446093.188000001, 411245.07300000015 5446088.0770000005)), ((410637.82700000016 5445871.033999999, 410458.09200000094 5445861.364, 410433.6409999993 5445885.2530000005, 410445.4210000009 5446166.514000001, 410543.7119999996 5446156.838999999, 410771.5909999997 5446134.411000001, 410753.56199999957 5445969.99, 410712.6339999987 5445900.118000001, 410663.3579999992 5445889.055999999, 410637.82700000016 5445871.033999999)), ((410553.92399999965 5445739.602000001, 410596.7630000004 5445573.063000001, 410355.5009999996 5445600.831, 410355.1930000009 5445606.7190000005, 410354.8119999999 5445609.898, 410354.2439999997 5445611.373, 410353.73299999913 5445612.696000001, 410350.55800000124 5445618.992999999, 410349.3510000006 5445620.711, 410341.22000000026 5445628.405000001, 410336.3909999988 5445631.522000001, 410327.81299999997 5445636.038000001, 410325.5899999996 5445636.992000001, 410320.18900000065 5445638.964, 410312.3089999994 5445640.873, 410305.44800000085 5445643.035999999, 410294.3289999996 5445648.633999999, 410264.5300000012 5445660.147999999, 410260.0180000008 5445662.438, 410251.37799999956 5445667.272, 410245.53300000075 5445671.598, 410237.14600000065 5445678.275, 410213.64299999917 5445700.281, 410213.0080000005 5445701.171, 410211.9919999986 5445703.460999999, 410209.26100000064 5445707.784999999, 410206.33899999945 5445711.474, 410205.1960000009 5445713.636, 410199.4809999995 5445731.188, 410197.8940000011 5445735.258, 410193.76499999926 5445740.918, 410189.001000001 5445746.705999999, 410186.71400000073 5445748.1049999995, 410177.94599999965 5445751.286000001, 410156.91399999906 5445753.324, 410159.7750000011 5445759.174, 410165.6250000006 5445773.417, 410172.6220000003 5445796.945, 410175.23000000126 5445804.321000001, 410179.2370000003 5445816.783999999, 410184.7089999996 5445840.121, 410185.34499999933 5445841.710000001, 410197.5519999993 5445863.011999999, 410198.71399999916 5445865.446000001, 410199.58600000065 5445867.272, 410199.5869999995 5445869.435, 410197.9369999999 5445876.937999999, 410196.01300000027 5445882.844, 410213.9380000003 5445913.544, 410216.3140000012 5445920.200000001, 410216.80200000096 5445921.909, 410217.2900000006 5445923.374000001, 410217.2900000006 5445925.571000001, 410217.0459999996 5445928.502, 410216.3140000012 5445932.163999999, 410215.58099999954 5445935.583000001, 410213.13900000113 5445942.419999999, 410211.6739999987 5445947.547, 410210.4529999995 5445952.675, 410208.8929999994 5445962.847, 410208.8300000005 5445965.008999999, 410208.2589999995 5445967.870999999, 410200.2589999998 5445993.116999999, 410184.25700000057 5446025.805000001, 410179.11199999903 5446033.818, 410165.20100000076 5446054.041, 410152.9460000014 5446077.379999999, 410150.78699999873 5446081.131999999, 410140.24199999927 5446096.141, 410134.3979999992 5446102.564, 410132.11099999887 5446106.062000001, 410125.4409999991 5446112.804, 410123.5989999998 5446115.220000001, 410117.0580000009 5446128.194000001, 410116.7409999998 5446130.164999999, 410117.3769999995 5446132.199999999, 410119.02999999985 5446135.506, 410119.98399999936 5446136.269000001, 410123.54200000025 5446136.967999999, 410170.1850000003 5446140.458000001, 410201.2450000004 5446140.582000001, 410172.0420000014 5446191.139999999, 410169.56599999993 5446197.436, 410169.4929999999 5446197.646999999, 410425.3170000004 5446168.690000001, 410413.16300000035 5445877.131, 410553.92399999965 5445739.602000001)))",POINT (410701.74289999995 5445864.5352)
9484269,0,34 Watts Road Paradise TAS 7306 Australia,"MULTIPOLYGON (((443559.0439999987 5413398.967000001, 443687.3380000009 5413295.662, 443732.902999999 5413311.098999999, 443744.6780000001 5413276.33, 443782.26199999976 5413126.241, 443770.9280000001 5413098.618, 443489.9169999999 5413304.154999999, 443559.0439999987 5413398.967000001)), ((444116.5219999999 5413434.5879999995, 443836.6509999996 5413050.547000001, 443783.47200000123 5413089.443000001, 443798.10200000054 5413125.099000001, 443759.1649999999 5413280.589, 443674.24299999897 5413531.359000001, 443691.07400000084 5413554.442, 444116.5219999999 5413434.5879999995)), ((444461.11100000003 5413907.436000001, 444125.9550000009 5413447.531999999, 443685.06500000146 5413571.812, 443813.3190000013 5413755.123, 443879.3919999995 5413846.778, 443942.6240000004 5413933.741999999, 443957.33400000015 5413953.973, 443959.29799999995 5413956.674, 443967.071999999 5413953.376, 444032.68799999985 5413923.169, 444036.5000000006 5413922.0200000005, 444053.2100000009 5413918.504, 444057.5939999991 5413917.355000001, 444061.4050000012 5413914.807999999, 444063.05399999965 5413912.391, 444074.41699999967 5413901.000999999, 444075.75000000047 5413900.237, 444077.91100000066 5413900.0430000005, 444086.36600000015 5413901.177000001, 444088.7180000014 5413901.682, 444089.9900000008 5413902.38, 444091.198999999 5413903.3950000005, 444097.43500000006 5413909.997, 444099.85199999996 5413911.965, 444100.99599999946 5413912.407000001, 444103.6040000004 5413912.721999999, 444107.41600000113 5413912.844, 444108.8780000005 5413912.588, 444127.30099999916 5413905.956000001, 444130.09500000044 5413904.491, 444134.7940000001 5413901.117000001, 444138.3499999989 5413898.189, 444139.74499999976 5413896.217000001, 444144.94599999976 5413887.377, 444146.4050000006 5413885.2129999995, 444147.3570000003 5413884.321999999, 444151.61300000106 5413882.600999999, 444153.8370000002 5413882.028000001, 444155.2349999995 5413881.898000001, 444165.0869999998 5413882.520999999, 444167.248 5413883.217000001, 444180.0310000016 5413889.938000001, 444183.972000001 5413891.459, 444186.9599999996 5413892.345, 444191.09099999897 5413892.593999999, 444198.14599999937 5413892.457000001, 444200.75099999947 5413891.818000001, 444207.16600000055 5413889.268, 444209.1359999997 5413888.948000001, 444210.5980000013 5413888.946000001, 444219.6879999996 5413890.079999999, 444221.97600000084 5413891.409999999, 444227.63800000015 5413896.488, 444229.48300000024 5413897.693000001, 444242.6470000006 5413904.666999999, 444263.2460000012 5413911.949, 444285.6259999998 5413919.231, 444285.24900000065 5413923.425, 444284.93300000066 5413924.506000001, 444284.2350000008 5413925.776999999, 444282.838999999 5413927.622000001, 444278.9659999991 5413930.423, 444276.109000001 5413933.096, 444275.66599999985 5413934.241, 444275.5410000009 5413936.592999999, 444276.0539999991 5413940.341999999, 444276.88400000054 5413943.074000001, 444278.3470000009 5413945.296, 444279.875 5413946.755999999, 444281.0840000004 5413947.517000001, 444287.8230000007 5413949.925, 444338.2970000007 5413961.363, 444341.41299999924 5413962.249, 444342.8119999997 5413963.009999999, 444344.3389999999 5413964.659, 444347.83900000027 5413969.422000001, 444349.4309999993 5413972.026000001, 444350.13199999987 5413973.677000001, 444353.8930000004 5413985.525, 444366.71499999904 5413976.186, 444461.11100000003 5413907.436000001)))",POINT (443956.11959999986 5413553.5226)
2605388,0,1089 Trowutta Road Edith Creek TAS 7330 Australia,"MULTIPOLYGON (((340660.7119999996 5463937.315, 340423.678999999 5463936.661, 340508.8779999986 5463997.414000001, 340509.15200000093 5464079.166, 340474.30199999997 5464188.201, 340453.20300000085 5464188.143, 340489.0220000008 5464076.061, 340488.7929999994 5464007.803000001, 340402.96900000004 5463946.604, 340388.8879999997 5463936.565000001, 340077.90099999856 5463935.707, 340077.99299999996 5463945.707, 340078.0180000006 5463948.428999999, 340087.2130000001 5464014.494, 340090.74700000125 5464049.684, 340110.6009999992 5464164.021999999, 340111.5520000002 5464179.233999999, 340116.3149999997 5464255.485000001, 340163.9950000006 5464478.522, 340169.6079999994 5464504.779000001, 340173.9620000009 5464473.341999999, 340230.75399999996 5464375.962000001, 340254.21200000064 5464347.237000001, 340269.14899999974 5464338.631999999, 340287.0790000004 5464333.801999999, 340297.57199999865 5464335.067999999, 340330.9419999999 5464355.031, 340367.5909999992 5464354.238999999, 340365.0169999992 5464398.108, 340512.36299999943 5464362.437, 340518.22499999986 5464361.017999999, 340504.94000000006 5464323.303000001, 340579.311 5464336.382999999, 340680.43799999997 5464226.950000001, 340675.98299999913 5464122.386, 340660.7119999996 5463937.315)))",POINT (340372.72559999954 5464149.6838)
3246110,0,771 Prossers Road Underwood TAS 7268 Australia,"MULTIPOLYGON (((518346.11800000037 5422266.548999999, 517788.99999999907 5421892.773, 517787.8280000003 5421891.986999999, 517764.0000000008 5421876.001, 517758.04899999977 5421872.007999999, 517646.8049999997 5421797.925000001, 517617.2840000009 5421778.275, 517616.55200000014 5421777.2360000005, 517556.0610000007 5421738.824000001, 517554.061999999 5421737.555000001, 517542.31099999987 5421744.3549999995, 517487.10100000084 5421776.324999999, 516923.87300000084 5422102.482999999, 516956.25800000026 5422288.479, 516962.4389999993 5422323.98, 516994.37599999923 5422507.363999999, 516996.3759999997 5422507.0030000005, 517532.00000000023 5422410.552000001, 517680.00000000047 5422383.901999999, 517970.57199999935 5422331.578000001, 518035.5130000013 5422728.443, 518305.458999999 5422328.685, 518346.11800000037 5422266.548999999)))",POINT (517599.2400000002 5422195.5929)
7623948,0,223 Pollards Road Rocky Cape TAS 7321 Australia,"MULTIPOLYGON (((374103.1160000001 5466769.762, 374102.1670000012 5466763.0770000005, 374044.2279999996 5466772.044, 374049.5899999993 5466777.543, 374066.84799999965 5466795.244999999, 374068.7029999987 5466797.149000001, 374063.5729999989 5466887.991, 374044.02800000063 5466948.403999999, 373937.4269999994 5467017.559999999, 373915.97300000105 5467066.823999999, 373925.2359999999 5467091.791, 374025.529000001 5467118.872, 374063.34900000034 5467238.883, 374167.34999999986 5467224.877999999, 374155.3450000008 5467137.597999999, 374105.9290000005 5466789.563, 374103.1160000001 5466769.762)), ((374048.1160000012 5466804.853999999, 374042.2360000005 5466798.823000001, 374024.9790000012 5466781.121, 374019.8130000008 5466775.823000001, 373841.5820000009 5466803.409, 373841.4930000003 5466802.836000001, 373641.3389999992 5466834.443, 373641.6980000003 5466836.841000001, 373645.81400000013 5466864.319, 373656.1489999995 5466933.319, 373709.06500000006 5467286.59, 374043.1119999993 5467241.607999999, 374009.6500000011 5467135.425000001, 373909.9799999999 5467108.512, 373894.28900000016 5467066.222999999, 373921.3970000009 5467003.976000001, 374027.0840000006 5466935.413, 374043.6309999991 5466884.266000001, 374048.1160000012 5466804.853999999)))",POINT (373899.8987999996 5467027.484)
1601246,0,921 Back River Road Magra TAS 7140 Australia,"MULTIPOLYGON (((506072.1740000007 5271578.767000001, 506682.40000000014 5271470.011999999, 506657.3480000007 5271336.277999999, 506625.1269999995 5271329.167999999, 506599.4159999995 5271329.852, 506574.9129999989 5271335.5649999995, 506533.33100000024 5271328.014, 506484.0449999996 5271314.983000001, 506463.08700000006 5271323.681, 506413.09399999946 5271316.692, 506393.64599999867 5271310.363000001, 506336.9700000008 5271300.681999999, 506322.84100000095 5271308.660999999, 506309.8090000001 5271308.553, 506277.58399999933 5271340.117000001, 506183.2329999992 5271318.295000001, 506178.5339999995 5271322.934, 506175.99600000016 5271326.111999999, 506171.4259999993 5271333.482999999, 506167.61800000025 5271339.075000001, 506165.33299999987 5271343.205, 506124.28700000024 5271433.366000001, 506121.46800000046 5271437.579000001, 506101.69299999974 5271469.394999999, 506063.6840000015 5271542.402999999, 506057.4709999991 5271560.637000001, 506056.5189999994 5271562.5430000005, 506053.53500000027 5271566.993000001, 506052.13900000066 5271569.469999999, 506050.4289999985 5271575.568000001, 506048.1270000009 5271582.693999999, 506072.1740000007 5271578.767000001)))",POINT (506372.4321999997 5271430.0231)
5467718,0,860 Tor Hill Road Ouse TAS 7140 Australia,"MULTIPOLYGON (((486718.7439999995 5298844.151999999, 486711.5169999994 5298826.242000001, 485967.4410000007 5298141.985000001, 485906.5309999997 5298148.056999999, 485930.4079999996 5298222.739999999, 485930.28600000136 5298229.9229999995, 485911.19000000134 5298266.556000001, 486013.7790000007 5298948.529000001, 486718.7439999995 5298844.151999999)))",POINT (484345.31319999974 5299496.139)
3233539,0,242 Boddingtons Road Bridport TAS 7262 Australia,"MULTIPOLYGON (((539790.5719999998 5455953.858, 539743.2479999992 5455683.899, 540119.1810000007 5455617.117, 539846.0479999996 5454124.577999999, 539771.7009999994 5454138.691999999, 539754.5790000004 5454156.101999999, 539718.9570000008 5454173.830000001, 539697.8900000005 5454190.249, 539672.4959999992 5454209.964, 539638.7869999992 5454223.882000001, 539620.781 5454235.096, 539612.1890000004 5454241.371, 539589.5279999991 5454260.582999999, 539575.7180000001 5454270.851, 539573.8090000001 5454272.119, 539568.0160000002 5454276.747000001, 539562.0970000002 5454281.501, 539560.5020000003 5454284.484999999, 539558.4639999995 5454286.514999999, 539558.2719999996 5454287.594999999, 539547.7670000005 5454297.424999999, 539539.9889999996 5454309.673999999, 539535.9750000001 5454315.068, 539535.7199999992 5454315.386, 539526.3510000003 5454329.0309999995, 539524.6940000004 5454331.378999999, 539522.2719999999 5454334.870000001, 539499.9259999999 5454386.617, 539494.7869999999 5454413.677999999, 539486.6280000003 5454457.764000001, 539485.8559999993 5454462.401000001, 539481.8809999991 5454479.806, 539478.5480000001 5454494.033, 539476.4430000007 5454497.525000001, 539475.5460000007 5454501.717, 539471.9519999992 5454518.867999999, 539458.7999999998 5454611.810999999, 539448.5470000007 5454654.94, 539440.0569999993 5454673.605999999, 539398.1199999992 5454765.416000001, 539391.0400000004 5454810.52, 539385.3090000006 5454816.228000001, 539380.7899999998 5454819.588, 539356.0350000013 5454837.144, 539355.9709999991 5454837.2069999995, 539354.0590000005 5454839.554999999, 539330.873 5454867.281000001, 539294.2669999996 5454899.938999999, 539240.1849999996 5454932.880999999, 539209.5710000015 5454956.208, 539157.6919999995 5454999.958000001, 539156.1000000004 5455001.29, 539147.2529999999 5455008.962000001, 539070.8450000001 5455083.168, 539061.7989999994 5455093.8270000005, 539049.8859999996 5455108.484, 539031.5420000004 5455129.42, 539025.1779999994 5455133.856, 539022.2470000003 5455137.727, 539019.8260000008 5455140.963000001, 538991.8179999994 5455164.612999999, 538972.082 5455182.941, 538971.7630000014 5455183.449, 538970.1710000002 5455185.034000001, 538958.7620000006 5455201.154000001, 538934.5000000001 5455258.300000001, 538923.8699999996 5455298.313999999, 538910.9350000008 5455347.282999999, 538909.466000001 5455351.093999999, 538909.0190000003 5455352.1729999995, 538904.0909999993 5455369.449000001, 538892.9260000007 5455391.033000001, 538874.7740000013 5455411.525, 538873.3099999998 5455412.729, 538872.8640000002 5455413.237, 538847.1030000009 5455425.261999999, 538826.1620000007 5455441.745, 538779.7530000004 5455451.317000001, 538777.5280000003 5455451.757000001, 538775.3030000002 5455452.134999999, 538766.3970000003 5455456.884000001, 538760.6689999991 5455461.193999999, 538756.2140000005 5455464.491, 538746.6630000008 5455474.005000001, 538732.1989999996 5455492.851, 538721.8149999998 5455506.366, 538708.4149999999 5455532.649, 538698.020999999 5455549.851, 538693.813 5455557.024000001, 538691.0100000007 5455560.894999999, 538689.2890000008 5455563.1790000005, 538685.6610000007 5455566.349999999, 538684.5789999991 5455567.237, 538675.285 5455574.909000001, 538641.5729999993 5455590.732, 538620.1960000006 5455609.723000001, 538640.3399999992 5455723.806000001, 538666.8089999994 5455873.705, 538697.9349999991 5455868.208999999, 539190.183000001 5455781.385000001, 539002.4890000011 5456274.880000001, 539790.5719999998 5455953.858)))",POINT (539474.1496000001 5455298.7258)
